h,k,l,mag(G),S,I,d,2theta
-4,4,3,6.286252520106807,(4.1555869909275455e-14-5.329070518200751e-15j),1.7552893165045813e-27,0.15899966997668377,100.82836990078256
-4,4,4,6.801747615878316,(13.0544+1.1332280972121514e-14j),170.41735935999998,0.13581221810508404,112.99646559692042
-4,4,5,7.412032624270571,(-3.115515262015099e-14-8.881784197001252e-15j),1.0495296253070021e-27,0.11436818366743921,130.64918634355945
-4,4,6,8.095698964634494,(43.6176-1.1781695457826198e-14j),1902.4950297600003,0.09586744807417698,165.95891167286584
-4,5,-7,9.313676499183844,5.386190024774556e-14j,2.9011042982980934e-27,0.07243318298937818,-4
-4,5,-6,8.614801142169734,(4.425756066756723e-14-8.881784197001252e-15j),2.0376177667654954e-27,0.0846621619356368,-4
-4,5,-5,7.975756052964273,-3.891948825005985e-14j,1.5147265656465466e-27,0.09877252225824296,155.8079832888551
-4,5,-4,7.412032624270571,(-2.810159521322196e-14-8.881784197001252e-15j),8.685857440498804e-28,0.11436818366743921,130.64918634355945
-4,5,-3,6.942004590872446,3.0676834165343274e-14j,9.410681544079723e-28,0.1303797293808807,116.65512187701268
-4,5,-2,6.58576381035068,(3.815044585370917e-14-8.881784197001252e-15j),1.534342609358896e-27,0.14486636597875632,107.68340958610946
-4,5,-1,6.362452302480786,-2.687347961503493e-14j,7.221839066196979e-28,0.15521396354866748,102.52350150658569
-4,5,0,6.286252520106807,(-3.8789046137473565e-14-8.881784197001252e-15j),1.583476190777154e-27,0.15899966997668377,100.82836990078256
-4,5,1,6.362452302480786,3.1089360838002224e-14j,9.665483573155064e-28,0.15521396354866748,102.52350150658569
-4,5,2,6.58576381035068,(4.686702886464621e-14-8.881784197001252e-15j),2.2754044851216822e-27,0.14486636597875632,107.68340958610946
-4,5,3,6.942004590872446,-3.0774536870041825e-14j,9.470721195655637e-28,0.1303797293808807,116.65512187701268
-4,5,4,7.412032624270571,(-3.115515262015099e-14-8.881784197001252e-15j),1.0495296253070021e-27,0.11436818366743921,130.64918634355945
-4,5,5,7.975756052964273,4.890284485919188e-14j,2.3914882353221896e-27,0.09877252225824296,155.8079832888551
-4,5,6,8.614801142169734,(4.7435907142464123e-14-2.0872192862952943e-14j),2.6858137213367823e-27,0.0846621619356368,-4
-4,6,-7,9.86644231900142,(-4.47388053766087e-14+2.4424906541753444e-14j),2.5981367660994616e-27,0.06454442048558451,-4
-4,6,-6,9.20960980833942,(13.0544-1.9280169972066548e-14j),170.41735935999998,0.0740793916936822,-4
-4,6,-5,8.614801142169734,(5.341823288835433e-14+8.881784197001252e-15j),2.9323936954365614e-27,0.0846621619356368,-4
-4,6,-4,8.095698964634494,(43.6176-6.0243336783073285e-15j),1902.4950297600003,0.09586744807417698,165.95891167286584
-4,6,-3,7.667694688915752,(-3.239519768848836e-14+5.329070518200751e-15j),1.077847825864198e-27,0.10686863064006613,140.1134146185857
-4,6,-2,7.346727099086873,(13.0544-3.053557406929028e-15j),170.41735935999998,0.1164104726615006,128.49551707216034
-4,6,-1,7.147231170465649,(2.211490267835311e-15+1.7763568394002505e-15j),8.046132825614341e-30,0.12299974469894404,122.38028624968604
-4,6,0,7.07948337446186,(43.6176-3.985437111713079e-15j),1902.4950297600003,0.12536512440469297,120.4352208898477
-4,6,1,7.147231170465649,(1.181625169847246e-14-1.7763568394002505e-15j),1.4277924782253736e-28,0.12299974469894404,122.38028624968604
-4,6,2,7.346727099086873,(13.0544+1.3852334013595148e-14j),170.41735935999998,0.1164104726615006,128.49551707216034
-4,6,3,7.667694688915752,(-4.91318102612709e-15-5.329070518200751e-15j),5.253834038345168e-29,0.10686863064006613,140.1134146185857
-4,6,4,8.095698964634494,(43.6176-1.755236828630185e-14j),1902.4950297600003,0.09586744807417698,165.95891167286584
-4,6,5,8.614801142169734,(4.6672517790731875e-14-2.0872192862952943e-14j),2.6139723518344866e-27,0.0846621619356368,-4
-4,6,6,9.20960980833942,(13.0544+2.322190627314915e-14j),170.41735935999998,0.0740793916936822,-4
-3,-7,-7,10.15527721743456,(-0.7439999999999657+12.22239999999999j),149.9405977599997,0.06092510718732744,-4
-3,-7,-6,9.518397141883971,-7.31702452340399e-14j,5.353884787609539e-27,0.06935091988344717,-4
-3,-7,-5,8.944147251017966,(-0.743999999999929-12.222399999999988j),149.9405977599996,0.07854200565113295,-4
-3,-7,-4,8.445313082103427,2.9430243550002375e-14j,8.661392354124565e-28,0.08809441174383832,-4
-3,-7,-3,8.035951292236042,(-0.7440000000000128+12.222399999999988j),149.94059775999972,0.09729830550811992,160.24552263982693
-3,-7,-2,7.730289153532402,-1.0808531045782826e-14j,1.168243433676512e-28,0.10514494304909734,142.7770514198789
-3,-7,-1,7.540947203955154,(-0.7439999999999695-12.222399999999988j),149.94059775999963,0.11049129608549212,135.18372448287252
-3,-7,0,7.4767677627464915,-3.1894131780063615e-14j,1.0172356420040639e-27,0.11239631843179372,132.87476500885973
-3,-7,1,7.540947203955154,(-0.7439999999999898+12.222400000000002j),149.94059776000003,0.11049129608549212,135.18372448287252
-3,-7,2,7.730289153532402,1.0808531045782826e-14j,1.168243433676512e-28,0.10514494304909734,142.7770514198789
-3,-7,3,8.035951292236042,(-0.7439999999999712-12.2224j),149.94059776,0.09729830550811992,160.24552263982693
-3,-7,4,8.445313082103427,-6.145671391460132e-14j,3.7769276851811514e-27,0.08809441174383832,-4
-3,-7,5,8.944147251017966,(-0.7439999999999909+12.222400000000002j),149.94059776000003,0.07854200565113295,-4
-3,-7,6,9.518397141883971,7.771629765743302e-14j,6.0398229215787286e-27,0.06935091988344717,-4
-3,-6,-7,9.518397141883971,-5.4176016821700895e-14j,2.9350407986652185e-27,0.06935091988344717,-4
-3,-6,-6,8.835729338221292,(7.075917634901557e-14+1.865174681370263e-14j),5.35474869679355e-27,0.0804813144326424,-4
-3,-6,-5,8.21389060284904,7.669923603522045e-14j,5.882772808386459e-27,0.0931283781292005,-4
-3,-6,-4,7.667694688915752,(-2.190225783815108e-14-7.993605777301127e-15j),5.436066317317524e-28,0.10686863064006615,140.1134146185857
-3,-6,-3,7.214342794660484,-6.906828202049684e-14j,4.7704275812628864e-27,0.1207219716489636,124.36817718754419
-3,-6,-2,6.872233929727672,(6.38740172395002e-14+1.865174681370263e-14j),4.427777737514435e-27,0.13304054018457212,114.81228588619445
-3,-6,-1,6.6585368903775395,1.6947565756946354e-14j,2.8721998508602064e-28,0.14171709715313116,109.43453389274092
-3,-6,0,6.58576381035068,(-2.101407941845096e-14+5.329070518200751e-15j),4.699905263929206e-28,0.14486636597875632,107.68340958610946
-3,-6,1,6.6585368903775395,-3.581559252965991e-14j,1.2827566682506307e-27,0.14171709715313116,109.43453389274092
-3,-6,2,6.872233929727672,(6.554023995485764e-14+5.329070518200751e-15j),4.323922045928275e-27,0.13304054018457212,114.81228588619445
-3,-6,3,7.214342794660484,2.9755620589995e-14j,8.853969566957344e-28,0.1207219716489636,124.36817718754419
-3,-6,4,7.667694688915752,(-3.106293005893818e-14+5.329070518200751e-15j),9.933046164344418e-28,0.10686863064006615,140.1134146185857
-3,-6,5,8.21389060284904,-2.3334610719216087e-14j,5.445040574173543e-28,0.0931283781292005,-4
-3,-6,6,8.835729338221292,(4.1999959119125524e-14+5.329070518200751e-15j),1.7923955585961718e-27,0.0804813144326424,-4
-3,-5,-7,8.944147251017966,(-0.7440000000000077-12.222399999999988j),149.94059775999972,0.07854200565113295,-4
-3,-5,-6,8.213890602849041,1.201219237029917e-13j,1.442927655410736e-26,0.09312837812920048,-4
-3,-5,-5,7.540947203955154,(-0.7439999999999933+12.222399999999988j),149.9405977599997,0.1104912960854921,135.18372448287252
-3,-5,-4,6.942004590872446,-5.554263555316739e-14j,3.0849843641919746e-27,0.1303797293808807,116.65512187701268
-3,-5,-3,6.437750216973081,(-0.743999999999973-12.222399999999988j),149.94059775999963,0.15160433648939614,104.22985110733639
-3,-5,-2,6.051899295441682,-5.663599157966358e-15j,3.2076355422117234e-29,0.17155227550115879,95.79390842244703
-3,-5,-1,5.8080977451990154,(-0.7439999999999758+12.222400000000002j),149.94059776,0.18625675625840096,90.80407962567679
-3,-5,0,5.724523636337962,-1.0855671916942806e-14j,1.178456127683007e-28,0.19173489614835396,89.1440261704032
-3,-5,1,5.8080977451990154,(-0.7439999999999908-12.2224j),149.94059776,0.18625675625840096,90.80407962567679
-3,-5,2,6.051899295441682,4.8097044252666595e-15j,2.3133256658429688e-29,0.17155227550115879,95.79390842244703
-3,-5,3,6.437750216973081,(-0.743999999999983+12.222400000000002j),149.94059776000003,0.15160433648939614,104.22985110733639
-3,-5,4,6.942004590872446,3.2472734008508464e-14j,1.0544784539873422e-27,0.1303797293808807,116.65512187701268
-3,-5,5,7.540947203955154,(-0.7440000000000067-12.2224j),149.94059776000003,0.1104912960854921,135.18372448287252
-3,-5,6,8.213890602849041,-4.123025052244734e-14j,1.699933558143769e-27,0.09312837812920048,-4
-3,-4,-7,8.445313082103427,7.828716206086687e-14j,6.128879743544434e-27,0.08809441174383832,-4
-3,-4,-6,7.667694688915752,(-3.411648746586721e-14-7.993605777301127e-15j),1.2278324503315762e-27,0.10686863064006615,140.1134146185857
-3,-4,-5,6.942004590872446,-5.825975097471401e-14j,3.394198583635691e-27,0.1303797293808807,116.65512187701268
-3,-4,-4,6.286252520106807,(5.1659787611784084e-14+1.865174681370263e-14j),3.0166213152971065e-27,0.15899966997668377,100.82836990078256
-3,-4,-3,5.724523636337962,1.717693407181946e-14j,2.950470641076323e-28,0.19173489614835396,89.1440261704032
-3,-4,-2,5.286873186395016,(2.5262014172811606e-15+5.329070518200751e-15j),3.478068618862977e-29,0.22479263686358741,80.80465908569168
-3,-4,-1,5.005950701379404,-3.247273400850846e-14j,1.0544784539873418e-27,0.25073024880938594,75.716611308165
-3,-4,0,4.908738521234051,(5.599054558624189e-14+5.329070518200751e-15j),3.163340187632988e-27,0.2607594587617614,73.99683557519315
-3,-4,1,5.005950701379404,3.07497214103089e-14j,9.455453668116094e-28,0.25073024880938594,75.716611308165
-3,-4,2,5.286873186395016,(-1.9861667918890047e-14+5.329070518200751e-15j),4.228848451082225e-28,0.22479263686358741,80.80465908569168
-3,-4,3,5.724523636337962,-2.3480282780412572e-14j,5.513236794481392e-28,0.19173489614835396,89.1440261704032
-3,-4,4,6.286252520106807,(3.589284430526745e-14+5.329070518200751e-15j),1.3166952649101266e-27,0.15899966997668377,100.82836990078256
-3,-4,5,6.942004590872446,2.456971935148521e-14j,6.036711090107467e-28,0.1303797293808807,116.65512187701268
-3,-4,6,7.667694688915752,(-2.3678614677551335e-14+5.329070518200751e-15j),5.890757856359059e-28,0.10686863064006615,140.1134146185857
-3,-3,-7,8.035951292236042,(-0.7439999999999708+12.222399999999988j),149.94059775999963,0.09729830550811992,160.24552263982693
-3,-3,-6,7.214342794660484,-9.34967412759291e-14j,8.741640629218023e-27,0.1207219716489636,124.36817718754419
-3,-3,-5,6.43775021697308,(-0.743999999999973-12.222399999999988j),149.94059775999963,0.15160433648939617,104.22985110733637
-3,-3,-4,5.724523636337962,5.3819622954967834e-14j,2.8965518150149005e-27,0.19173489614835396,89.1440261704032
-3,-3,-3,5.101310711908737,(-0.7439999999999741+12.222400000000002j),149.94059776,0.2414439432979272,77.42333957947271
-3,-3,-2,4.60480490416971,-2.0305645251952318e-14j,4.123192290981337e-28,0.29631756677472887,68.73957620424622
-3,-3,-1,4.279339030864903,(-0.7439999999999829-12.2224j),149.94059776,0.3431045510023176,63.286804238661816
-3,-3,0,4.1652027545234676,1.2214229627716124e-14j,1.4918740539857836e-28,0.3621659149468908,61.412707470790934
-3,-3,1,4.279339030864903,(-0.7439999999999799+12.222400000000002j),149.94059776000003,0.3431045510023176,63.286804238661816
-3,-3,2,4.60480490416971,-1.280316527275445e-14j,1.6392104100146552e-28,0.29631756677472887,68.73957620424622
-3,-3,3,5.101310711908737,(-0.7439999999999852-12.2224j),149.94059776,0.2414439432979272,77.42333957947271
-3,-3,4,5.724523636337962,-2.4642606596450836e-14j,6.072580598674423e-28,0.19173489614835396,89.1440261704032
-3,-3,5,6.43775021697308,(-0.7440000000000085+12.2224j),149.94059776000003,0.15160433648939617,104.22985110733637
-3,-3,6,7.214342794660484,3.5767632874283193e-14j,1.2793235614295038e-27,0.1207219716489636,124.36817718754419
-3,-2,-7,7.730289153532402,-2.5739876095045568e-14j,6.625412213882983e-28,0.10514494304909734,142.7770514198789
-3,-2,-6,6.872233929727672,(5.1659787611784084e-14+1.865174681370263e-14j),3.0166213152971065e-27,0.13304054018457212,114.81228588619445
-3,-2,-5,6.051899295441682,1.8764860097465888e-14j,3.521199744774675e-28,0.1715522755011588,95.79390842244703
-3,-2,-4,5.286873186395016,(-3.766920114466771e-14+5.329070518200751e-15j),1.4473677074653915e-27,0.22479263686358741,80.80465908569168
-3,-2,-3,4.60480490416971,-1.0808531045782822e-14j,1.168243433676511e-28,0.29631756677472887,68.73957620424622
-3,-2,-2,4.047849482317247,(5.077160919208395e-14+5.329070518200751e-15j),2.6061552925416602e-27,0.3834697922967079,59.50457887786286
-3,-2,-1,3.6733635495434362,2.148197551901251e-14j,4.614752721994528e-28,0.4656418906460025,53.53107992532669
-3,-2,0,3.5397416872309297,(-3.2839286898338426e-14+5.329070518200751e-15j),1.1068177565793384e-27,0.5014604976187719,51.438154158687055
-3,-2,1,3.6733635495434362,-2.166420296272564e-14j,4.693376900101704e-28,0.4656418906460025,53.53107992532669
-3,-2,2,4.047849482317247,(3.995936919986448e-14+5.329070518200751e-15j),1.6251501794390346e-27,0.3834697922967079,59.50457887786286
-3,-2,3,4.60480490416971,1.5156198970257566e-14j,2.297103672260365e-28,0.29631756677472887,68.73957620424622
-3,-2,4,5.286873186395016,(-3.6781022724967584e-14+5.329070518200751e-15j),1.3812426252825384e-27,0.22479263686358741,80.80465908569168
-3,-2,5,6.051899295441682,-1.4270469921159344e-14j,2.0364631177071357e-28,0.1715522755011588,95.79390842244703
-3,-2,6,6.872233929727672,(3.461564373773867e-14+5.329070518200751e-15j),1.2266417839660027e-27,0.13304054018457212,114.81228588619445
-3,-1,-7,7.540947203955154,(-0.7439999999999817-12.222399999999988j),149.9405977599997,0.11049129608549212,135.18372448287252
-3,-1,-6,6.6585368903775395,2.0162207076836024e-15j,4.065145942092166e-30,0.14171709715313116,109.43453389274092
-3,-1,-5,5.808097745199015,(-0.7439999999999776+12.222400000000002j),149.94059776000003,0.186256756258401,90.80407962567678
-3,-1,-4,5.005950701379404,-3.247273400850846e-14j,1.0544784539873418e-27,0.25073024880938594,75.716611308165
-3,-1,-3,4.279339030864903,(-0.7439999999999829-12.2224j),149.94059776,0.34310455100231757,63.286804238661816
-3,-1,-2,3.6733635495434362,1.5374860705154452e-14j,2.3638634170290245e-28,0.4656418906460025,53.53107992532669
-3,-1,-1,3.256088773779472,(-0.7439999999999976+12.222400000000002j),149.9405977600001,0.5926351335494576,47.05438953469098
-3,-1,0,3.104558833061281,6.107114813858062e-15j,3.729685134964459e-29,0.6518986469044034,44.742609609794684
-3,-1,1,3.256088773779472,(-0.743999999999992-12.2224j),149.94059776,0.5926351335494576,47.05438953469098
-3,-1,2,3.6733635495434362,-2.1627750008943767e-14j,4.677595704493671e-28,0.4656418906460025,53.53107992532669
-3,-1,3,4.279339030864903,(-0.7440000000000024+12.2224j),149.94059776000003,0.34310455100231757,63.286804238661816
-3,-1,4,5.005950701379404,3.8748069815057726e-14j,1.5014129143925876e-27,0.25073024880938594,75.716611308165
-3,-1,5,5.808097745199015,(-0.7439999999999912-12.2224j),149.94059776,0.186256756258401,90.80407962567678
-3,-1,6,6.6585368903775395,-5.080963000814359e-14j,2.5816185015644458e-27,0.14171709715313116,109.43453389274092
-3,0,-7,7.4767677627464915,-3.1894131780063615e-14j,1.0172356420040639e-27,0.11239631843179372,132.87476500885973
-3,0,-6,6.58576381035068,(-2.101407941845096e-14+5.329070518200751e-15j),4.699905263929206e-28,0.14486636597875632,107.68340958610946
-3,0,-5,5.724523636337962,-1.085567191694281e-14j,1.1784561276830077e-28,0.19173489614835396,89.1440261704032
-3,0,-4,4.908738521234051,(5.599054558624189e-14+5.329070518200751e-15j),3.163340187632988e-27,0.2607594587617614,73.99683557519315
-3,0,-3,4.1652027545234676,1.2214229627716123e-14j,1.4918740539857834e-28,0.3621659149468908,61.412707470790934
-3,0,-2,3.5397416872309297,(-3.2839286898338426e-14+5.329070518200751e-15j),1.1068177565793384e-27,0.5014604976187719,51.438154158687055
-3,0,-1,3.104558833061281,6.107114813858061e-15j,3.7296851349644585e-29,0.6518986469044034,44.742609609794684
-3,0,0,2.945243112740431,(3.589284430526746e-14+5.329070518200751e-15j),1.316695264910127e-27,0.7243318298937816,42.332556270538554
-3,0,1,3.104558833061281,4.4079699134908765e-15j,1.9430198758240766e-29,0.6518986469044034,44.742609609794684
-3,0,2,3.5397416872309297,(-2.8258950787944884e-14+5.329070518200751e-15j),8.26967292223447e-28,0.5014604976187719,51.438154158687055
-3,0,3,4.1652027545234676,-3.26457515676612e-15j,1.0657450954174537e-29,0.3621659149468908,61.412707470790934
-3,0,4,4.908738521234051,(3.360267625007069e-14+5.329070518200751e-15j),1.1575388437550211e-27,0.2607594587617614,73.99683557519315
-3,0,5,5.724523636337962,1.1027090351944936e-14j,1.215967216299571e-28,0.19173489614835396,89.1440261704032
-3,0,6,6.58576381035068,(-3.0673907911109525e-14+5.329070518200751e-15j),9.69287619127184e-28,0.14486636597875632,107.68340958610946
-3,1,-7,7.540947203955154,(-0.7439999999999898+12.222400000000002j),149.94059776000003,0.11049129608549212,135.18372448287252
-3,1,-6,6.6585368903775395,-6.024405178509216e-14j,3.629345775484866e-27,0.14171709715313116,109.43453389274092
-3,1,-5,5.808097745199015,(-0.7439999999999859-12.2224j),149.94059776,0.186256756258401,90.80407962567678
-3,1,-4,5.005950701379404,4.601750844495405e-14j,2.1176110834814173e-27,0.25073024880938594,75.716611308165
-3,1,-3,4.279339030864903,(-0.7439999999999817+12.222400000000002j),149.94059776000003,0.34310455100231757,63.286804238661816
-3,1,-2,3.6733635495434362,-2.0137424259261124e-14j,4.0551585579747845e-28,0.4656418906460025,53.53107992532669
-3,1,-1,3.256088773779472,(-0.7439999999999912-12.2224j),149.94059776,0.5926351335494576,47.05438953469098
-3,1,0,3.104558833061281,4.4079699134908765e-15j,1.9430198758240766e-29,0.6518986469044034,44.742609609794684
-3,1,1,3.256088773779472,(-0.7440000000000038+12.2224j),149.94059776000003,0.5926351335494576,47.05438953469098
-3,1,2,3.6733635495434362,8.724333545401598e-15j,7.611399581141961e-29,0.4656418906460025,53.53107992532669
-3,1,3,4.279339030864903,(-0.7439999999999951-12.2224j),149.94059776,0.34310455100231757,63.286804238661816
-3,1,4,5.005950701379404,-2.4982246024144165e-14j,6.24112616410867e-28,0.25073024880938594,75.716611308165
-3,1,5,5.808097745199015,(-0.7440000000000048+12.2224j),149.94059776000003,0.186256756258401,90.80407962567678
-3,1,6,6.6585368903775395,4.2382477316071694e-14j,1.7962743834473318e-27,0.14171709715313116,109.43453389274092
-3,2,-7,7.730289153532402,7.754973638853797e-15j,6.01396161393173e-29,0.10514494304909734,142.7770514198789
-3,2,-6,6.872233929727672,(3.5892844305267465e-14+5.329070518200751e-15j),1.3166952649101275e-27,0.13304054018457212,114.81228588619445
-3,2,-5,6.051899295441682,-3.04744267471084e-14j,9.286906855648756e-28,0.1715522755011588,95.79390842244703
-3,2,-4,5.286873186395016,(-3.4366065601802936e-14+5.329070518200751e-15j),1.2094254575353793e-27,0.22479263686358741,80.80465908569168
-3,2,-3,4.60480490416971,2.3759809349814954e-14j,5.645285403395541e-28,0.29631756677472887,68.73957620424622
-3,2,-2,4.047849482317247,(3.0549118843141655e-14+5.329070518200751e-15j),9.616476546803492e-28,0.3834697922967079,59.50457887786286
-3,2,-1,3.6733635495434362,-9.680272563955343e-15j,9.370767691246656e-29,0.4656418906460025,53.53107992532669
-3,2,0,3.5397416872309297,(-2.825895078794488e-14+5.329070518200751e-15j),8.269672922234467e-28,0.5014604976187719,51.438154158687055
-3,2,1,3.6733635495434362,1.1122591924632334e-14j,1.2371205112189642e-28,0.4656418906460025,53.53107992532669
-3,2,2,4.047849482317247,(2.9785729491409394e-14+5.329070518200751e-15j),9.155886739233719e-28,0.3834697922967079,59.50457887786286
-3,2,3,4.60480490416971,-9.461610829058458e-15j,8.952207948055629e-29,0.29631756677472887,68.73957620424622
-3,2,4,5.286873186395016,(-2.6732172084480367e-14+5.329070518200751e-15j),7.43008016942228e-28,0.22479263686358741,80.80465908569168
-3,2,5,6.051899295441682,2.0815104393492315e-14j,4.332685709119831e-28,0.1715522755011588,95.79390842244703
-3,2,6,6.872233929727672,(3.9320768916100096e-14+5.329070518200751e-15j),1.5745218607412998e-27,0.13304054018457212,114.81228588619445
-3,3,-7,8.035951292236042,(-0.7439999999999684-12.2224j),149.94059776,0.09729830550811992,160.24552263982693
-3,3,-6,7.214342794660484,6.176122123583985e-14j,3.814448448542355e-27,0.1207219716489636,124.36817718754419
-3,3,-5,6.43775021697308,(-0.7439999999999993+12.222400000000002j),149.9405977600001,0.15160433648939617,104.22985110733637
-3,3,-4,5.724523636337962,-2.3480282780412572e-14j,5.513236794481392e-28,0.19173489614835396,89.1440261704032
-3,3,-3,5.101310711908737,(-0.7439999999999852-12.2224j),149.94059776,0.2414439432979272,77.42333957947271
-3,3,-2,4.60480490416971,1.7943004194458898e-14j,3.219513995223696e-28,0.29631756677472887,68.73957620424622
-3,3,-1,4.279339030864903,(-0.7440000000000085+12.2224j),149.94059776000003,0.3431045510023176,63.286804238661816
-3,3,0,4.1652027545234676,-3.2645751567661195e-15j,1.0657450954174534e-29,0.3621659149468908,61.412707470790934
-3,3,1,4.279339030864903,(-0.7439999999999963-12.2224j),149.94059776000003,0.3431045510023176,63.286804238661816
-3,3,2,4.60480490416971,-8.10305311828515e-15j,6.565946983775069e-29,0.29631756677472887,68.73957620424622
-3,3,3,5.101310711908737,(-0.7440000000000127+12.2224j),149.94059776000003,0.2414439432979272,77.42333957947271
-3,3,4,5.724523636337962,3.993520909082891e-14j,1.594820925128224e-27,0.19173489614835396,89.1440261704032
-3,3,5,6.43775021697308,(-0.7439999999999704-12.222400000000002j),149.94059776,0.15160433648939617,104.22985110733637
-3,3,6,7.214342794660484,-6.655773799430132e-14j,4.4299324869180616e-27,0.1207219716489636,124.36817718754419
-3,4,-7,8.445313082103427,-3.957395164571358e-14j,1.5660976488572764e-27,0.08809441174383832,-4
-3,4,-6,7.667694688915752,(-3.283928689833843e-14+5.329070518200751e-15j),1.1068177565793387e-27,0.10686863064006615,140.1134146185857
-3,4,-5,6.942004590872446,4.63819633323803e-14j,2.151286522566271e-27,0.1303797293808807,116.65512187701268
-3,4,-4,6.286252520106807,(4.505351652605455e-14+5.329070518200751e-15j),2.058218343951427e-27,0.15899966997668377,100.82836990078256
-3,4,-3,5.724523636337962,-3.048296922758119e-14j,9.292114129296618e-28,0.19173489614835396,89.1440261704032
-3,4,-2,5.286873186395016,(-3.2839286898338426e-14+5.329070518200751e-15j),1.1068177565793384e-27,0.22479263686358741,80.80465908569168
-3,4,-1,5.005950701379404,3.329625402889796e-14j,1.1086405323569038e-27,0.25073024880938594,75.716611308165
-3,4,0,4.908738521234051,(3.360267625007068e-14+5.329070518200751e-15j),1.1575388437550206e-27,0.2607594587617614,73.99683557519315
-3,4,1,5.005950701379404,-3.125918055184889e-14j,9.771363687730879e-28,0.25073024880938594,75.716611308165
-3,4,2,5.286873186395016,(-4.1999959119125524e-14+5.329070518200751e-15j),1.7923955585961718e-27,0.22479263686358741,80.80465908569168
-3,4,3,5.724523636337962,4.298876649775794e-14j,1.848034044998755e-27,0.19173489614835396,89.1440261704032
-3,4,4,6.286252520106807,(3.385225438600643e-14+5.329070518200751e-15j),1.1743741196028478e-27,0.15899966997668377,100.82836990078256
-3,4,5,6.942004590872446,-5.892925736627005e-14j,3.472657373740093e-27,0.1303797293808807,116.65512187701268
-3,4,6,7.667694688915752,(-2.2027046906118954e-14+5.329070518200751e-15j),5.13589787992321e-28,0.10686863064006615,140.1134146185857
-3,5,-7,8.944147251017966,(-0.7439999999999952+12.222400000000002j),149.94059776000003,0.07854200565113295,-4
-3,5,-6,8.213890602849041,-6.092333064047882e-14j,3.7116522163291056e-27,0.09312837812920048,-4
-3,5,-5,7.540947203955154,(-0.7439999999999944-12.2224j),149.94059776,0.1104912960854921,135.18372448287252
-3,5,-4,6.942004590872446,4.296395103802502e-14j,1.8459010887978113e-27,0.1303797293808807,116.65512187701268
-3,5,-3,6.437750216973081,(-0.7439999999999963+12.2224j),149.94059776000003,0.15160433648939614,104.22985110733639
-3,5,-2,6.051899295441682,-1.730004750040001e-14j,2.9929164351609664e-28,0.17155227550115879,95.79390842244703
-3,5,-1,5.8080977451990154,(-0.7439999999999881-12.2224j),149.94059776,0.18625675625840096,90.80407962567679
-3,5,0,5.724523636337962,1.1027090351944936e-14j,1.215967216299571e-28,0.19173489614835396,89.1440261704032
-3,5,1,5.8080977451990154,(-0.7440000000000079+12.2224j),149.94059776000003,0.18625675625840096,90.80407962567679
-3,5,2,6.051899295441682,-3.6133548619399274e-15j,1.3056333358304913e-29,0.17155227550115879,95.79390842244703
-3,5,3,6.437750216973081,(-0.7439999999999704-12.222400000000002j),149.94059776,0.15160433648939614,104.22985110733639
-3,5,4,6.942004590872446,3.9405845567336305e-15j,1.5528206648767584e-29,0.1303797293808807,116.65512187701268
-3,5,5,7.540947203955154,(-0.743999999999983+12.2224j),149.94059776,0.1104912960854921,135.18372448287252
-3,5,6,8.213890602849041,3.713507038996642e-14j,1.3790134528677608e-27,0.09312837812920048,-4
-3,6,-7,9.518397141883971,3.581559252965991e-14j,1.2827566682506307e-27,0.06935091988344717,-4
-3,6,-6,8.835729338221292,(4.377631595852577e-14+5.329070518200751e-15j),1.9447648314886342e-27,0.0804813144326424,-4
-3,6,-5,8.21389060284904,-4.668288327805355e-14j,2.179291591152372e-27,0.0931283781292005,-4
-3,6,-4,7.667694688915752,(-3.372746531803855e-14+5.329070518200751e-15j),1.1659409093674498e-27,0.10686863064006615,140.1134146185857
-3,6,-3,7.214342794660484,3.3369374495052457e-14j,1.1135151541910573e-27,0.1207219716489636,124.36817718754419
-3,6,-2,6.872233929727672,(3.1562086330809644e-14+5.329070518200751e-15j),1.0245642861414376e-27,0.13304054018457212,114.81228588619445
-3,6,-1,6.6585368903775395,-4.110512762543943e-14j,1.6896315171036635e-27,0.14171709715313116,109.43453389274092
-3,6,0,6.58576381035068,(-3.0673907911109525e-14+5.329070518200751e-15j),9.69287619127184e-28,0.14486636597875632,107.68340958610946
-3,6,1,6.6585368903775395,3.8068893388405846e-14j,1.4492406438178104e-27,0.14171709715313116,109.43453389274092
-3,6,2,6.872233929727672,(4.924483048861944e-14+5.329070518200751e-15j),2.4534523224408195e-27,0.13304054018457212,114.81228588619445
-3,6,3,7.214342794660484,-4.152971414406138e-14j,1.724717156887452e-27,0.1207219716489636,124.36817718754419
-3,6,4,7.667694688915752,(-3.385225438600642e-14+5.329070518200751e-15j),1.1743741196028474e-27,0.10686863064006615,140.1134146185857
-3,6,5,8.21389060284904,5.731963552038753e-14j,3.285540616190072e-27,0.0931283781292005,-4
-3,6,6,8.835729338221292,(2.328959252972268e-14+5.329070518200751e-15j),5.70804112788471e-28,0.0804813144326424,-4
-2,-7,-7,9.915165787266293,-4.745121992893119e-14j,2.2516182727437964e-27,0.06391163204945133,-4
-2,-7,-6,9.261789318304295,(8.182558346960714e-14+1.2878587085651816e-14j),6.861284115464363e-27,0.07324703897802287,-4
-2,-7,-5,8.670560954974183,1.198486131284301e-14j,1.436369006880811e-28,0.08357674960312866,-4
